Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000105499,PLA2G4C,Gene Expression,0.034379848906090194,9.237055564881302e-12,1.4297410850253303e-11,942,0.23073749530819868,801,
ENSG00000137710,RDX,Gene Expression,0.034372487259049615,9.366951658762446e-12,1.4497221010275606e-11,996,0.2379743431601681,855,
ENSG00000121680,PEX16,Gene Expression,0.034349664184607644,9.555245483738872e-12,1.4787371128800086e-11,695,0.16204656842243553,624,
ENSG00000198934,MAGEE1,Gene Expression,0.034336266006670633,9.68269908696584e-12,1.4983325189016033e-11,630,0.1466383243114448,560,
ENSG00000133067,LGR6,Gene Expression,0.03430301775823305,6.862954649022868e-12,1.0637343215473762e-11,67,0.015099582418954384,65,
ENSG00000104112,SCG3,Gene Expression,0.03430279646978175,3.441691376337985e-14,5.4342177484048293e-14,20,0.006507410698611719,17,
ENSG00000126524,SBDS,Gene Expression,0.03428206264643479,1.0229594948896192e-11,1.5828248393579316e-11,430,0.10017749917176011,392,
ENSG00000133731,IMPA1,Gene Expression,0.0342292818816038,1.1477707673179793e-11,1.7753345637538758e-11,1492,0.3513415398978537,1195,
ENSG00000178404,CEP295NL,Gene Expression,0.03422398788282977,1.0861311849907906e-11,1.6802813654646868e-11,329,0.07878496853313512,310,
ENSG00000139132,FGD4,Gene Expression,0.03420327090559031,1.1830980639615518e-11,1.8298203702223194e-11,1179,0.29175404670068794,994,
ENSG00000259823,LYPD8,Gene Expression,0.03417817412202015,2.042810365310288e-14,3.2302903930974424e-14,5,0.0012440104012539288,5,
ENSG00000114757,PEX5L,Gene Expression,0.0341772183584054,7.772005261585946e-12,1.2040116985229407e-11,60,0.013728378354862913,56,
ENSG00000049247,UTS2,Gene Expression,0.03416609776299228,1.1861622795095172e-11,1.834401902435554e-11,393,0.09253238897155612,359,
ENSG00000187135,VSTM2B,Gene Expression,0.03416246342752709,1.1479706074624119e-13,1.8052868778484148e-13,6,0.0012582802025319865,6,
ENSG00000140470,ADAMTS17,Gene Expression,0.03414872028144824,1.1862955062724723e-11,1.8344502577442474e-11,276,0.06427614050604252,259,
ENSG00000103707,MTFMT,Gene Expression,0.03407875496904602,1.397504334477162e-11,2.1604999128641606e-11,922,0.21527917777169447,811,
ENSG00000186446,ZNF501,Gene Expression,0.03406217630118588,1.4077627952246985e-11,2.1761721979278954e-11,631,0.1500659420821958,560,
ENSG00000171517,LPAR3,Gene Expression,0.034037234237546315,1.2333689625165789e-11,1.9069153882958055e-11,126,0.02975025359660819,121,
ENSG00000099840,IZUMO4,Gene Expression,0.0340219828638346,1.4511725154875421e-11,2.243083840090366e-11,410,0.09485889263327436,376,
ENSG00000180773,SLC36A4,Gene Expression,0.034007116042764636,1.549582684390316e-11,2.394785402641347e-11,1305,0.30734200828861313,1073,
ENSG00000156284,CLDN8,Gene Expression,0.033994363353635836,4.130473740815432e-12,6.413141486430037e-12,21,0.005016946565421991,20,
ENSG00000164946,FREM1,Gene Expression,0.03395343334824976,1.5610401860044476e-11,2.412077896478188e-11,317,0.07736647793927104,296,
ENSG00000152595,MEPE,Gene Expression,0.033948505987089206,9.122480548739986e-12,1.4121282804175328e-11,46,0.010069722733750147,44,
ENSG00000204950,LRRC10B,Gene Expression,0.03392546997202176,1.2204459665099421e-11,1.887097269632767e-11,86,0.020612240091669495,80,
ENSG00000221946,FXYD7,Gene Expression,0.03392212020016571,1.4901635481123776e-11,2.303154587890894e-11,149,0.03335538612877278,144,
ENSG00000176428,VPS37D,Gene Expression,0.03390461618026566,1.5967005495554076e-11,2.4667556489439203e-11,208,0.048707604095689486,192,
ENSG00000177692,DNAJC28,Gene Expression,0.033901414362102436,1.7308154909301265e-11,2.6734917850974275e-11,490,0.11591500389875443,445,
ENSG00000182511,FES,Gene Expression,0.03390134265245412,1.7312595801399766e-11,2.673948181464371e-11,454,0.11108842590220372,432,
ENSG00000116678,LEPR,Gene Expression,0.033897342320629416,1.7673196239798017e-11,2.7294089849480338e-11,748,0.18457205998781448,668,
ENSG00000185565,LSAMP,Gene Expression,0.03385078847170098,1.5593970559280024e-11,2.4097459271885785e-11,139,0.03341157270104727,130,
ENSG00000138115,CYP2C8,Gene Expression,0.03384852353166081,1.5820011967093706e-11,2.444256378805925e-11,128,0.029369512995527727,121,
ENSG00000139625,MAP3K12,Gene Expression,0.033844350793732644,1.906874658175184e-11,2.944429183821482e-11,800,0.18940657029611352,706,
ENSG00000128165,ADM2,Gene Expression,0.0337686390860225,1.9529711181576204e-11,3.0150897853004895e-11,235,0.053611141320121646,219,
ENSG00000132950,ZMYM5,Gene Expression,0.03374959310579718,2.197664272785005e-11,3.39140368779036e-11,1376,0.3251131080815001,1125,
ENSG00000102359,SRPX2,Gene Expression,0.03374850586376106,2.1012525053265563e-11,3.243178783206263e-11,428,0.1102848860638198,391,
ENSG00000143318,CASQ1,Gene Expression,0.03373490824746881,1.9541257501032305e-11,3.0166135131580715e-11,187,0.04355346368048532,176,
ENSG00000136367,ZFHX2,Gene Expression,0.0337189637757603,2.1179058506959336e-11,3.268601995687188e-11,276,0.06389216111988713,257,
ENSG00000183495,EP400,Gene Expression,0.03371353935451862,2.2578827696406734e-11,3.483734395967327e-11,629,0.1468158243656828,564,
ENSG00000171097,KYAT1,Gene Expression,0.03367766840432153,2.3889334954674268e-11,3.684671363090436e-11,792,0.18363991501655172,698,
ENSG00000171643,S100Z,Gene Expression,0.03365521471124683,2.0833113012486137e-11,3.2157632920440165e-11,140,0.032826896604285304,133,
ENSG00000148468,FAM171A1,Gene Expression,0.03364937028447776,2.3097967982721457e-11,3.562917009131725e-11,272,0.06633949445506522,254,
ENSG00000124882,EREG,Gene Expression,0.033634719040458096,1.730082743733874e-11,2.6725893985798798e-11,74,0.017670045875332007,67,
ENSG00000204869,IGFL4,Gene Expression,0.03362970787767873,5.5000448639930255e-12,8.531494714454912e-12,16,0.0037267093726271188,16,
ENSG00000110328,GALNT18,Gene Expression,0.03362584597607083,2.496047812883262e-11,3.849553595867962e-11,449,0.10496416120033228,405,
ENSG00000166788,SAAL1,Gene Expression,0.033611374174578976,2.570854640282505e-11,3.96458529938826e-11,567,0.1324665611537767,508,
ENSG00000092345,DAZL,Gene Expression,0.03358645582984507,1.8153700764855785e-11,2.8033763982601087e-11,56,0.012127613967085957,56,
ENSG00000120156,TEK,Gene Expression,0.033572444532600255,2.656119768573717e-11,4.095372943369467e-11,433,0.10794524688570158,383,
ENSG00000099337,KCNK6,Gene Expression,0.033549066399185694,2.8127278284273416e-11,4.335726446972646e-11,637,0.1517721361335309,567,
ENSG00000158691,ZSCAN12,Gene Expression,0.0335276167515976,2.8261837314857985e-11,4.3560950652696377e-11,406,0.09551797329811407,366,
ENSG00000115129,TP53I3,Gene Expression,0.03351636948798294,2.979172464279145e-11,4.589935860362252e-11,976,0.23971670604284742,845,
ENSG00000177465,ACOT4,Gene Expression,0.033515590646529425,2.7320590234580777e-11,4.2120999100306545e-11,218,0.05075343587802227,208,
ENSG00000186787,SPIN2B,Gene Expression,0.033509914063786644,2.8478996938474666e-11,4.3891906194709287e-11,319,0.07465672625285795,299,
ENSG00000148200,NR6A1,Gene Expression,0.03350461659738421,2.7567059746047562e-11,4.249734718112311e-11,222,0.05151855867384188,207,
ENSG00000116774,OLFML3,Gene Expression,0.03349005680651882,3.0150770768955226e-11,4.6448554471704976e-11,516,0.12631356927996873,474,
ENSG00000240184,PCDHGC3,Gene Expression,0.033486533067814496,2.948019606208163e-11,4.542328402406207e-11,343,0.08356126246707062,326,
ENSG00000145491,ROPN1L,Gene Expression,0.033471148759292364,2.3011814676010545e-11,3.550236405854757e-11,79,0.01821686458977477,74,
ENSG00000148926,ADM,Gene Expression,0.033447469303317906,2.88997714648076e-11,4.453658999527352e-11,215,0.05583359333381737,199,
ENSG00000134780,DAGLA,Gene Expression,0.0334441995710231,3.057953890106546e-11,4.7105056841435767e-11,248,0.05915796009856387,241,
ENSG00000119723,COQ6,Gene Expression,0.03342473890163452,3.3687941325410975e-11,5.187994867129969e-11,985,0.22930595360008038,844,
ENSG00000189377,CXCL17,Gene Expression,0.03341659982450723,2.2259749599129464e-11,3.434797725450577e-11,65,0.015679376583919435,59,
ENSG00000189298,ZKSCAN3,Gene Expression,0.033413347717515494,3.362732314826644e-11,5.1791028769355403e-11,531,0.12462716674852377,498,
ENSG00000078487,ZCWPW1,Gene Expression,0.03339548772438146,3.4638514279095034e-11,5.333928011892142e-11,688,0.15964140622864895,608,
ENSG00000136895,GARNL3,Gene Expression,0.0333827533978015,3.3237856911227937e-11,5.119557585367803e-11,292,0.06866679198687503,264,
ENSG00000180035,ZNF48,Gene Expression,0.033378257717572905,3.468603182454899e-11,5.3407880580854553e-11,423,0.09862878007251354,389,
ENSG00000113638,TTC33,Gene Expression,0.033377850823393236,3.6111780232772617e-11,5.558959103363352e-11,1421,0.3346644820715918,1132,
ENSG00000198944,SOWAHA,Gene Expression,0.0333655164602329,1.9448442856173642e-11,3.002800857017731e-11,37,0.008894042716360545,37,
ENSG00000197841,ZNF181,Gene Expression,0.03334898034159166,3.725575403734638e-11,5.734007926774474e-11,977,0.23212959731434848,845,
ENSG00000092758,COL9A3,Gene Expression,0.03334810096429266,3.571076767627801e-11,5.4981014207735235e-11,377,0.09296634468732404,344,
ENSG00000124205,EDN3,Gene Expression,0.033344716210133574,1.0826228802329751e-11,1.6749979242541655e-11,28,0.007438342953962942,27,
ENSG00000108018,SORCS1,Gene Expression,0.033319072181190144,2.3036683671762148e-11,3.553768435414083e-11,55,0.012290728704500086,49,
ENSG00000273604,EPOP,Gene Expression,0.03331083393735136,3.703082285255732e-11,5.699876505802133e-11,295,0.06886305735435912,281,
ENSG00000104490,NCALD,Gene Expression,0.03329934397503162,3.9090286563236987e-11,6.015330446850495e-11,629,0.1508606786916054,561,
ENSG00000168497,CAVIN2,Gene Expression,0.033279239509582906,3.611222432198247e-11,5.558959103363352e-11,184,0.04717788694874264,172,
ENSG00000135622,SEMA4F,Gene Expression,0.03323234540657406,4.3556935835908916e-11,6.701525479388347e-11,995,0.23054709009294946,848,
ENSG00000177042,TMEM80,Gene Expression,0.03317969046151522,4.657918495354352e-11,7.165293225753718e-11,919,0.2171528162538366,780,
ENSG00000138161,CUZD1,Gene Expression,0.033164040661610085,4.0541792145631916e-11,6.238158935125369e-11,129,0.028703751971276427,125,
ENSG00000163617,CCDC191,Gene Expression,0.03315267662774808,4.810751796924251e-11,7.398499558104207e-11,825,0.19503181063138314,718,
ENSG00000172123,SLFN12,Gene Expression,0.03314267195474756,4.870681635793517e-11,7.490025982153585e-11,885,0.21390020590618786,747,
ENSG00000153303,FRMD1,Gene Expression,0.033122127316281974,4.6055159685920444e-11,7.085288012561613e-11,226,0.051864410935112175,213,
ENSG00000178038,ALS2CL,Gene Expression,0.0331206805537615,4.884381787917391e-11,7.510451852680088e-11,429,0.1002240924139865,398,
ENSG00000180432,CYP8B1,Gene Expression,0.033109208532148146,4.668265773943858e-12,7.2456381819183835e-12,11,0.0024584396875927477,11,
ENSG00000165891,E2F7,Gene Expression,0.03310811543133467,4.7869486152762875e-11,7.362521754663272e-11,248,0.05797584251091236,237,
ENSG00000105438,KDELR1,Gene Expression,0.033093031097254096,5.2729376420757035e-11,8.105142593440927e-11,1393,0.3346790147735495,1128,
ENSG00000009830,POMT2,Gene Expression,0.03307006909138909,5.24940091395365e-11,8.069653216323827e-11,441,0.10317477554363925,408,
ENSG00000133103,COG6,Gene Expression,0.03306781446190983,5.4186655162880015e-11,8.327721018967602e-11,964,0.22861636097678545,841,
ENSG00000107018,RLN1,Gene Expression,0.033047492113662744,5.402833735956847e-11,8.304099143801093e-11,451,0.10345957295191703,417,
ENSG00000104081,BMF,Gene Expression,0.033000169664159924,5.880207432085172e-11,9.035501931683014e-11,866,0.21177140358012275,751,
ENSG00000092850,TEKT2,Gene Expression,0.032967814313331,5.4192428322608066e-11,8.327896911345784e-11,151,0.035063959895931134,146,
ENSG00000005513,SOX8,Gene Expression,0.032946427654420074,3.807265613886557e-11,5.859235559408685e-11,56,0.012101305379108099,51,
ENSG00000269226,TMSB15B,Gene Expression,0.032945779076150254,5.1303405967928484e-11,7.887301377210709e-11,105,0.02358808828470383,100,
ENSG00000137821,LRRC49,Gene Expression,0.03290340386899494,6.483480419205989e-11,9.958236273036892e-11,424,0.1001685148382658,384,
ENSG00000196381,ZNF781,Gene Expression,0.03290032134813951,6.04269967396931e-11,9.284393897015868e-11,164,0.03686337366743768,162,
ENSG00000232859,LYRM9,Gene Expression,0.03287335717709208,6.977574074085169e-11,1.071530494545411e-10,933,0.2196188258956031,804,
ENSG00000100601,ALKBH1,Gene Expression,0.03287162336304033,7.048228667372314e-11,1.0821960247769473e-10,1251,0.2944938891201076,1048,
ENSG00000137806,NDUFAF1,Gene Expression,0.032870414716356974,7.049760775146297e-11,1.0823389014969893e-10,1150,0.2739500048403761,987,
ENSG00000107014,RLN2,Gene Expression,0.03286981699253593,6.712741473791084e-11,1.0309487374856952e-10,345,0.07986596800464914,321,
ENSG00000180071,ANKRD18A,Gene Expression,0.032842518199086734,6.385669770736513e-11,9.809679859553564e-11,160,0.035061550596644134,151,
ENSG00000077009,NMRK2,Gene Expression,0.03283158216551801,1.1389555965024556e-11,1.7618510095668626e-11,13,0.002753568916051207,13,
ENSG00000267796,LIN37,Gene Expression,0.03282518082500287,7.323053274888025e-11,1.1241052343809004e-10,583,0.13708689084144332,530,
ENSG00000185669,SNAI3,Gene Expression,0.03276577103361318,7.530265300204064e-11,1.1558141382125195e-10,286,0.06942097142945375,265,
ENSG00000173627,APOBEC4,Gene Expression,0.03275761649618539,2.8610447344590284e-12,4.44908529493404e-12,8,0.002056682615657014,8,
ENSG00000129455,KLK8,Gene Expression,0.03273035755899728,4.9779957933537844e-11,7.65374297675793e-11,58,0.013128566178607748,51,
ENSG00000196456,ZNF775,Gene Expression,0.032726326698289086,7.892264619613343e-11,1.211273778350962e-10,262,0.061653548905806946,245,
ENSG00000184022,OR2T10,Gene Expression,0.03268226153146385,2.911249019632578e-11,4.486056214562294e-11,26,0.005823758908343199,24,
ENSG00000091513,TF,Gene Expression,0.03268203808415152,8.075806690044374e-11,1.2393373760429748e-10,194,0.04578739683452888,180,
ENSG00000125869,LAMP5,Gene Expression,0.032680955672708296,8.571188203632119e-11,1.315247916074619e-10,370,0.09185849752756509,333,
ENSG00000186049,KRT73,Gene Expression,0.03267535504046981,4.738343051258198e-11,7.288387465011327e-11,37,0.008083980027720455,36,
ENSG00000187045,TMPRSS6,Gene Expression,0.03264946137990112,7.228129206282574e-11,1.1096288453876798e-10,84,0.019162542124764453,81,
ENSG00000206052,DOK6,Gene Expression,0.032627461007895965,7.013234437636129e-11,1.0769148587688762e-10,73,0.019364204603157277,73,
ENSG00000166261,ZNF202,Gene Expression,0.03262266665433267,9.691736302386289e-11,1.4859285858758765e-10,942,0.2217429673678784,817,
ENSG00000187583,PLEKHN1,Gene Expression,0.03261624272923475,9.590483962540475e-11,1.4707806636040593e-10,548,0.13020098699779348,493,
ENSG00000104892,KLC3,Gene Expression,0.03261601682424059,6.255373996566505e-11,9.610339761440061e-11,51,0.011373173887494861,49,
ENSG00000146555,SDK1,Gene Expression,0.03261549191139315,9.331202477369516e-11,1.431261679222782e-10,353,0.0846191928969343,330,
ENSG00000100228,RAB36,Gene Expression,0.03260568261304045,9.228662278815136e-11,1.4156542903951057e-10,258,0.060285394555771324,240,
ENSG00000070915,SLC12A3,Gene Expression,0.03257863343139822,9.223688479664816e-11,1.415011963899466e-10,203,0.04873681072660223,192,
ENSG00000130748,TMEM160,Gene Expression,0.032563278846716545,1.0467382516310408e-10,1.6045765206906097e-10,920,0.2155087903925578,794,
ENSG00000163898,LIPH,Gene Expression,0.03255909747563819,9.148570789818677e-11,1.4036077909987008e-10,166,0.03787502332710754,152,
ENSG00000185155,MIXL1,Gene Expression,0.032536217418306236,9.633582820356423e-11,1.4771384191567476e-10,172,0.04542849848588917,165,
ENSG00000119771,KLHL29,Gene Expression,0.032518903967203514,9.899725483819566e-11,1.5176879763537972e-10,204,0.04844055698738616,184,
ENSG00000113356,POLR3G,Gene Expression,0.03251353648913065,1.0519296544941881e-10,1.612397200856997e-10,277,0.06543320318282397,260,
ENSG00000079150,FKBP7,Gene Expression,0.032505958958724206,1.1005618638648684e-10,1.6867969209180266e-10,462,0.10827615090852138,425,
ENSG00000187091,PLCD1,Gene Expression,0.03250022427079199,1.1287704104745444e-10,1.729589271440811e-10,715,0.16525719326187732,635,
ENSG00000181023,OR56B1,Gene Expression,0.03249990313225538,9.441292192491346e-11,1.4480242871648137e-10,117,0.026628021678512057,110,
ENSG00000106536,POU6F2,Gene Expression,0.03243967939756579,1.5170087408478139e-12,2.3657815086533647e-12,6,0.0012820880136551055,6,
ENSG00000100276,RASL10A,Gene Expression,0.03242326223370493,8.866130052354038e-11,1.3603906865252759e-10,72,0.016847991988296413,68,
ENSG00000107736,CDH23,Gene Expression,0.03239048539754713,1.1220491202834637e-10,1.7195832855315228e-10,146,0.035041336808889295,140,
ENSG00000161551,ZNF577,Gene Expression,0.032381716637070415,1.2882761524224406e-10,1.9734920846645002e-10,470,0.10903031824207603,431,
ENSG00000121316,PLBD1,Gene Expression,0.03234061780110971,1.3945267163251174e-10,2.135892115444072e-10,887,0.21505329329791684,766,
ENSG00000174456,C12orf76,Gene Expression,0.0323111275430258,1.4382406376967083e-10,2.2022830258246108e-10,684,0.16352082737551343,612,
ENSG00000104450,SPAG1,Gene Expression,0.032310951286014425,1.4181877894259287e-10,2.1719471150282013e-10,467,0.11075337030176574,435,
ENSG00000092208,GEMIN2,Gene Expression,0.03230554507705992,1.4300116646381866e-10,2.1898689139646144e-10,492,0.11450711171533268,451,
ENSG00000196663,TECPR2,Gene Expression,0.032291431228537094,1.478501765461715e-10,2.2633543575416639e-10,745,0.17812979148792615,651,
ENSG00000162891,IL20,Gene Expression,0.03227387249506538,9.601874850773129e-11,1.4724020481983307e-10,47,0.011141963223334292,46,
ENSG00000154856,APCDD1,Gene Expression,0.032272412816578264,1.3093259809693336e-10,2.005567261161268e-10,159,0.03931647367163961,148,
ENSG00000002587,HS3ST1,Gene Expression,0.032257999360962235,1.4794676594931389e-10,2.264640303692407e-10,337,0.0790760862188643,306,
ENSG00000167394,ZNF668,Gene Expression,0.032233884431723925,1.5908074857406973e-10,2.4344482677083123e-10,678,0.160983940975699,603,
